привет алиса,Привет-привет!,найди песню аллы пугачевой все падают на снег	search.music.find.track
отзывы о тнт премьер,Ищу ответ [ Открывается поиск по запросу <отзывы о тнт премьер> ],группа литл биг	search.music.find.artist
запусти музыку power a m p,Включаю: A.M.P..,скачай песню огромный куст мою грусть забирает	search.music.find.song
не забуду стоп стоп подожди отмена,Хорошо\, жду с нетерпением,не забуду твои карие глаза как скатилась с них слеза	search.music.find.song
homie киска,Сейчас найдём [ Открывается поиск по запросу <homie киска> ],homie киска минус	search.music.ringtone
Привет\, Алиса,Привет.,включи что нибудь бодренькое	search.music.listen.genre
дружить будем,Конечно\, я всегда за,включи музыку новогоднюю	search.music.listen.genre
скачать песню,Открываю вашу радиостанцию.,скачать песню украду	search.music.find.song
мокрые кроссы песня,Давайте поищем [ Открывается поиск по запросу <мокрые кроссы песня> ],мокрые кросы скачать бесплатно	search.music.find.song
песня кап кап,Открываю: Кукутики\, альбом "Кап-кап"\, песня "Кап-кап".,найди песню а художник берет краски	search.music.find.song
группа бетис две тысячи восемнадцать,Открываю поиск [ Открывается поиск по запросу <группа бетис 2018> ],группа бтс две тысячи восемнадцать	search.music.find.artist
baby baby doll,Давайте поищем [ Открывается поиск по запросу <baby baby doll> ],a baby you baby dont cry аловью аловью	search.music.find.song
новогодние песни для салона красоты,Открываю поиск [ Открывается поиск по запросу <новогодние песни для салона красоты> ],песни про новый год	search.music.find.genre
алиса найди мне музыка егор крид как такое может быть,Открываю: Егор Крид\, альбом "Что они знают?"\, песня "Не могу".,найди музыку мияги эндшпиль	search.music.find.artist
алис найди мне песню я ебу я ебу,Открываю: FACE\, альбом "NO LOVE"\, песня "Я е*л твою тёлку".,алиса найди мне песню я за отвагу я ее ебу	search.music.find.song
включи пожалуйста музыку дипхаус	search.music.listen.genre
включи мурата тхагалегова казанова,Включаю: Мурат Тхагалегов\, альбом "Я тебя забываю"\, песня "Казанова".,включи мурат холодилова	search.music.listen.artist
песня новый год новый новый год елки шарики хлопушки новый год новый год дискотека серпантин,Сейчас найдём [ Открывается поиск по запросу <песня новый год новый новый год елки шарики хлопушки новый год новый год дискотека серпантин> ],песня музыка кукол лол	search.music.find.song
скачать потап и настя,Открываю: Потап и Настя.,скачать музыку потап и настя каменских	search.music.find.artist
алиса слушать музыку восьмидесятых,Включаю радио "1980-е".,алиса слушать музыку сборники восьмидесятые девяностые	search.music.listen.genre
солдат поет кто это,Одну секунду... [ Открывается поиск по запросу <солдат поет кто это> ],солдат поет найти имя этого музыканта	search.music.info
Меби бейби,Скукотень. Давайте что-нибудь другое обсудим.,maybe baby песня	search.music.find.song
привет алиса,Здравствуйте.,песни цоя	search.music.find.artist
мышка кошка минус,Открываю: Bumble Beezy feat. Дави\, альбом "Resentiment"\, песня "Кошки-мышки".,мышка хохотушка по улице и шла мышка корзинку смешинок нашла вот уж смеялась она а души минус	search.music.ringtone
солнышко лучистое любит скакать,Текст песни "Весёлая зарядка — Солнышко лучистое любит скакать". Эй\,Лежебоки\,ну ка вставайте! на зарядку выбегайте\, хорошенько потянулись\, наконец-то вы проснулись Начинаем! Все готовы? отвечаем-Все готовы! отвечаем\, все здоровы?!Отвечаем-все здоровы! Становитесь по порядку\, на веселую зарядку. Приготовились\, начнем и все вместе подпоём.,алиса найди песню солнышко лучистое любит скакать	search.music.find.song
алиса ну ка включи одноклассники,Одноклассники.ru — социальная сеть ok.ru,алиса включи музыку	search.music.listen.general
песня пропала собака живущая в нашем дворе скачать,Открываю: Детский вокально-инструментальный ансамбль «Аревик»\, альбом "Песни Владимира Шаинского"\, песня "Пропала собака".,песня люси поет родион газманов	search.music.find.track
шел парнишка по опушке песня,Найдётся всё! [ Открывается поиск по запросу <шел парнишка по опушке песня> ],слушать песни виктора петлюры	search.music.listen.artist
песня батя в здании	search.music.find.song
привет алиса,Здравствуйте.,включи пожалуйста мне музыку	search.music.listen.general
михаил боярский,Ищу для вас ответ [ Открывается поиск по запросу <михаил боярский> ],михаил боярский медведица	search.music.find.track
песенка с дед морозом,Ищу для вас ответ [ Открывается поиск по запросу <песенка с дед морозом> ],песенка зарядка с дед морозом	search.music.find.song
алиса привет,Привет.,слушать музыку смотреть	search.music.listen.general
алиса,Здравствуйте.,включи круга песни круга лучше	search.music.listen.artist
слушать женщина я не танцую,Включаю подборку "Женщина я не танцую".,слушать женщина я не танцую	search.music.listen.song
песня поплакала и ягода свела песню скачать	search.music.find.song
